song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Girl You're Too Young,Archie Bell & The Drells,5,7v7iraFbfC12qCZEJFmHAg,21,0.628,0.604,6,-8.329,0,0.0325,0.521,0.0,0.41,0.599,128.302,143853,4
"Girl, Don't Let It Get You Down",The O'Jays,5,0Jp09OKyRNJvhm3AcQ1G2G,12,0.629,0.573,9,-10.114,1,0.0349,0.319,2.54e-06,0.398,0.632,111.008,251547,4
"Girl, I've Been Hurt",Snow,1,2VdbkEyvcnNvTU4Tn1tL2v,35,0.668,0.649,1,-11.821,0,0.0373,0.000272,0.0,0.0789,0.471,90.95,252400,4
Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,2,0GkkiqqRdjqmRDrWfTdemH,42,0.745,0.62,11,-8.24,1,0.148,0.0131,0.0,0.118,0.603,99.985,234733,4
Girlfriend,Bow Wow & Omarion,3,3jEqrIfwKO0M8ALu3TGilF,67,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,205840,4
Girlfriend,B2K,2,2lNjKOEumoJbrir0Y9dmPB,36,0.675,0.538,3,-6.974,0,0.199,0.0227,0.0,0.0732,0.538,89.861,204493,4
Girlfriend,Bobby Brown,5,17CdWjw8yiJrv9q5LOOCcv,35,0.655,0.421,2,-12.564,1,0.0261,0.201,0.0,0.197,0.478,100.539,376360,3
Girlfriend/Boyfriend,BLACKstreet With Janet,4,4m8ABsMkJCzhdIaWVQvIHD,26,0.892,0.768,10,-2.345,0,0.181,0.0156,0.00906,0.34,0.566,103.003,243440,4
Girls,Dwight Twilley,1,29PjsPnoE2FX5xqyciLOu3,14,0.706,0.727,0,-11.698,1,0.0316,0.0269,0.0,0.192,0.957,130.047,211160,4
Girls,Major Lance,6,4PeVnBSbbBpGMkhnXsicTl,3,0.8,0.646,5,-9.36,1,0.0397,0.555,0.0,0.0691,0.941,124.482,127627,4
Girls & Boys,Blur,5,5CeL9C3bsoe4yzYS1Qz8cw,68,0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048,259387,4
Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,5,2hdORQrsFcE0nm3rzLcfg9,36,0.602,0.726,7,-8.937,1,0.248,0.00306,0.0,0.0379,0.693,97.765,289293,4
Girls And Boys,Good Charlotte,4,65mxB9IWpmVo4qUjdGSxRB,62,0.663,0.72,3,-5.497,1,0.0331,0.00212,0.0,0.358,0.608,135.342,183493,4
Girls Are More Fun,Ray Parker Jr.,3,0g9FkoSUdv1R9vm90svsn2,10,0.721,0.782,11,-9.029,0,0.0343,0.0369,0.00381,0.0764,0.418,118.972,264467,4
Girls Are Out To Get You,The Fascinations,9,0JpUdYW1hKU1fGqjy0xvHY,20,0.714,0.692,6,-13.138,1,0.033,0.535,1.21e-05,0.122,0.88,133.863,203507,4
Girls Around The World,Lloyd Featuring Lil Wayne,6,6fju5NbZznZRZDfP7mpZ56,44,0.727,0.831,7,-8.699,1,0.126,0.0288,0.00038,0.145,0.579,97.6,229800,4
Girls Can Get It,Dr. Hook,3,4BxkO5g3DzLbysJ5HCQVZJ,0,0.734,0.409,10,-16.091,1,0.0277,0.534,0.0457,0.0905,0.514,90.987,190316,4
Girls Can't Do What The Guys Do,Betty Wright,3,2geMYfXFhqZFMdrF08XSLz,36,0.485,0.661,2,-7.831,0,0.209,0.4,1.21e-06,0.0643,0.875,164.465,127667,4
Girls Chase Boys,Ingrid Michaelson,5,3tInTDUq8wdIMw5ftohmqJ,54,0.518,0.828,8,-5.725,1,0.04,0.03,1.33e-05,0.0456,0.69,84.835,221413,4
Girls Dem Sugar,Beenie Man Featuring Mya,5,3j8EEMm9kbPLqByuaHmUmQ,58,0.603,0.782,2,-4.832,1,0.162,0.118,0.0,0.363,0.731,124.303,257893,5
Girls Girls Girls (Part II),The Coasters,9,4OnqJ1ml4Jgr5AAKNrrYCD,55,0.614,0.589,1,-8.667,1,0.0573,0.7,0.0,0.069,0.894,111.879,196467,4
Girls Grow Up Faster Than Boys,The Cookies,3,6H7IOqgTvX5zusWISVpxuG,6,0.701,0.758,3,-4.065,1,0.0442,0.682,0.0048,0.107,0.963,119.011,167600,4
Girls In Love,Gary Lewis And The Playboys,3,5w4KVUZN11WOhTdNO8Nj6r,10,0.661,0.526,9,-11.488,1,0.0428,0.245,0.0,0.085,0.679,123.413,146533,4
Girls In The Hood,Megan Thee Stallion,2,7yiSvALPjMrBLDDrbcDRNy,65,0.821,0.816,6,-3.835,1,0.352,0.00711,0.0,0.0645,0.797,179.974,154389,4
Girls In Their Summer Clothes,Bruce Springsteen,9,5kVSDFEAqgjKtcD6tRvRzY,44,0.439,0.76,0,-4.383,1,0.0316,0.0319,0.0,0.119,0.673,113.102,259173,4
Girls It Ain't Easy,The Honey Cone,6,3jY7HsEa1OfnhIBoBg90TF,37,0.613,0.603,2,-9.008,1,0.0255,0.3,3.83e-05,0.131,0.256,97.01,201293,4
Girls Just Want To Have Fun,Glee Cast,5,5s89Qq5A61IQqKNjlyaVZG,35,0.46,0.12,11,-12.802,1,0.0335,0.937,5.98e-05,0.111,0.384,129.481,162093,4
Girls Just Want To Have Fun,Madi Davis,9,62gFelpaDV9TPR4AybUfjK,11,0.507,0.223,2,-6.772,0,0.0361,0.924,0.0,0.223,0.392,130.352,170573,3
Girls Lie Too,Terri Clark,3,2Vn8Ea6fGOM3dsGYVcJ62G,46,0.499,0.883,4,-4.742,1,0.0451,0.0689,0.0,0.163,0.533,138.801,214200,4
Girls Need Love,Summer Walker X Drake,3,14SaZBTjxlorHJQxXh01Hu,79,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4
Girls Talk,Dave Edmunds,6,7vjs7IWQlxfhlxSYsKbKB6,30,0.53,0.879,1,-6.736,1,0.0323,0.0403,1.98e-06,0.0574,0.85,128.815,205440,4
Girls Talk Boys,5 Seconds Of Summer,6,3AqhGYasXnen5PvLsHL1vc,44,0.828,0.777,7,-3.356,1,0.0513,0.0901,0.0,0.0973,0.867,120.04,216093,4
"Girls Will Be Girls, Boys Will Be Boys",The Isley Brothers,7,4ZUU4r6e0iPyvHmfmjXb2Q,4,0.677,0.465,11,-8.014,1,0.0354,0.137,0.0,0.135,0.731,118.839,170920,3
Girls With Guns,Tommy Shaw,3,7FfFE8UP7TcLopiCwUHg6E,35,0.32,0.971,9,-6.454,1,0.0444,0.0012,0.0,0.342,0.716,191.299,190040,4
Girls' Best Friend,JAY-Z,5,68IrmrbriQDCBkhR47Fu0I,26,0.716,0.742,2,-9.03,1,0.379,0.163,4.3e-06,0.133,0.586,185.727,240227,4
Girls' School,Wings,3,0gxn8U26NCkwfbqxih6m23,21,0.481,0.826,11,-11.758,1,0.0373,2.05e-05,0.0149,0.295,0.789,139.181,278160,4
"Girls, Girls, Girls",JAY-Z,1,0vzb8Ii9B2fP9c0POFGPOZ,55,0.509,0.952,2,-4.444,0,0.336,0.144,0.0,0.135,0.7,83.068,275373,4
"Girls, Girls, Girls",Motley Crue,1,549Go7a66CX6k523uK9kUv,73,0.599,0.931,7,-4.653,1,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,270427,4
Girlstown,Super Cat,9,5kO0QdeWWoc1c0pH10OBPC,11,0.849,0.645,1,-7.841,1,0.0884,0.0132,3.48e-05,0.0839,0.533,93.928,242600,4
Gitty Up,Salt-N-Pepa,4,64VKnOE7xkcDBlShRUpJgd,43,0.819,0.67,2,-8.509,1,0.0421,0.0404,1.18e-06,0.0828,0.664,103.989,191067,4
Give,Misiing Persons,6,33AhBdC2eSMwsrtlTM38Nj,19,0.784,0.873,0,-4.31,1,0.0698,0.145,1.76e-06,0.111,0.646,133.104,293467,4
Give A Damn,Spanky And Our Gang,4,2zEvB5gYtH1wICRBST2Qlg,18,0.497,0.324,5,-11.956,1,0.0342,0.78,0.0,0.176,0.483,147.069,215907,4
Give A Little Bit,Goo Goo Dolls,3,4umYKCvExzDsGJlqCNyRvZ,50,0.557,0.951,0,-3.003,1,0.033,0.00194,0.000172,0.157,0.528,93.974,214400,4
Give A Little Bit,Supertramp,1,6XUHsYE38CEbYunT983O9G,75,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,248173,4
Give A Little Bit More,Cliff Richard,4,1LJ0MDKqjtXy9ZU9ITGKZZ,11,0.724,0.822,0,-6.562,1,0.0267,0.0398,1.52e-06,0.15,0.961,130.406,215547,4
Give A Little More,Maroon 5,8,2TRuBFYZYw0Q7qIVBhqR1T,42,0.753,0.824,0,-4.301,1,0.0385,0.000937,0.00018,0.141,0.937,117.95,180293,4
Give A Woman Love,Bobbi Martin,9,3iHMDoxbOqkoA9uUJR2yes,25,0.483,0.788,2,-10.612,1,0.0334,0.325,0.289,0.0906,0.884,106.329,265953,4
Give All Your Love To Me,Gerry And The Pacemakers,6,1HU2MNYU5CNIsjQgkRXz1k,18,0.398,0.322,0,-9.331,1,0.0308,0.514,0.0,0.369,0.373,116.406,157600,4
Give Everybody Some,The Bar-Kays,9,0gbuUe5b0T5er552R4PR7b,7,0.671,0.462,9,-10.349,1,0.0378,0.0463,0.00337,0.203,0.559,128.597,141867,4
Give Him A Great Big Kiss,The Shangri-Las,1,3oXZc7JQUfqs29lpyQFny6,41,0.672,0.686,7,-8.306,1,0.263,0.466,0.000197,0.265,0.521,83.327,131893,4
Give Him A Love He Can Feel,Tene Williams,8,4T1AoA6as421uc5Jf5uTyu,0,0.359,0.63,6,-8.239,0,0.104,0.495,0.0,0.357,0.236,109.992,245627,3
Give In To Me,Garrett Hedlund & Leighton Meester,7,5SjWuoEkmayE7ZpKnI21G8,0,0.609,0.449,7,-10.578,1,0.039,0.775,0.84,0.113,0.734,79.996,206326,4
Give Ireland Back To The Irish,Wings,2,4zlkE8VPWYjkRDdC2VVk5e,27,0.387,0.562,9,-11.067,0,0.0394,0.25,8.03e-05,0.116,0.591,186.708,224640,4
Give It 2 Me,Madonna,5,6G7d2cbkZSaAOE0H6K1ohb,44,0.837,0.954,8,-3.512,0,0.0414,0.0933,0.000405,0.143,0.972,127.019,287907,4
Give It 2 U,Robin Thicke Featuring Kendrick Lamar,2,04SSxcKDNjAkTvPeT0UUMN,67,0.983,0.532,0,-11.632,1,0.293,0.112,2.78e-06,0.046,0.627,119.97,176286,4
Give It 2 You,Da Brat,2,7ynkMgK15OkMn5sOKOIru2,37,0.76,0.598,10,-9.21,0,0.0995,0.16,0.0,0.0698,0.747,92.003,232406,4
Give It All We Got Tonight,George Strait,4,19PJ75UGKjpBo0muDNyxPW,58,0.577,0.649,7,-7.031,1,0.027,0.253,5.03e-06,0.0798,0.339,130.313,251333,4
Give It All You Got,Chuck Mangione,1,5xQaJwfcHSAJ2z9PQtzSdW,41,0.525,0.559,10,-11.035,0,0.0333,0.0767,0.66,0.232,0.819,92.495,238307,4
Give It Away,George Strait,3,1qHRFZE8qykNXYZadzmi1m,65,0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,209320,4
Give It Away,Red Hot Chili Peppers,7,0uppYCG86ajpV2hSR3dJJ0,75,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4
Give It Away,The Chi-lites,8,6D2DBYVutF62lJfF7BzfWv,27,0.375,0.622,0,-7.68,1,0.0482,0.0816,5.85e-05,0.129,0.718,82.705,167053,4
Give It To Her,Tanto Metro & Devonte,8,00FU5uypELwgQuM9IbFC6G,48,0.6,0.583,9,-6.617,0,0.281,0.0918,0.0,0.0992,0.763,126.517,209053,5
Give It To Me,The Mob,7,5XNEOlFGnYWzTjsOTdusgv,1,0.647,0.931,10,-7.781,1,0.0384,0.301,0.000531,0.137,0.963,132.991,184533,4
Give It To Me,The J. Geils Band,2,67trulk6j7vx2hYGXiJAxq,40,0.601,0.531,0,-13.784,1,0.0431,0.475,0.229,0.058,0.818,117.676,390067,4
Give It To Me Baby,Rick James,3,13v3siPyvy5TTEZYmGPPse,64,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,4
Give It To Me Good,Trixter,6,3JHSUI91AZhxM1BZpxS8Ar,37,0.574,0.749,6,-11.366,1,0.0394,0.0169,0.00612,0.107,0.438,116.005,210333,4
Give It To The People,The Righteous Brothers,1,3Ffekn1PvnwTgGu9Cwb6Bd,18,0.627,0.791,3,-8.54,1,0.0271,0.387,0.0,0.37,0.798,95.591,205547,4
Give It To You,Martha Wash,8,43q7tUWo0XY7znhZf9bEAK,21,0.793,0.824,11,-7.325,0,0.058,0.00949,0.531,0.0596,0.76,114.059,229907,4
Give It Up,Wilson Phillips,2,1pT0nVzqrjOSKcHpWZiAIt,18,0.321,0.746,11,-10.413,1,0.0448,0.236,3.78e-05,0.26,0.914,185.764,291067,3
Give It Up,The Goodmen,7,70xnPuGvdz7HZRNLYGM0Kz,4,0.596,0.479,1,-7.024,0,0.0981,0.000605,0.909,0.191,0.0555,127.996,316752,4
Give It Up,Public Enemy,3,60XB3lgW3j3G5HeVeNgDL7,34,0.73,0.773,0,-6.135,1,0.172,0.0538,0.0,0.592,0.554,94.57,271427,4
Give It Up,The Steve Miller Band,5,1lbMGqS541WCJLTbqpYB0n,30,0.625,0.531,11,-13.699,1,0.0357,0.4,0.0,0.335,0.84,124.239,217227,4
Give It Up,ZZ Top,7,3kMlkHzaeC7G2XgrR6usBI,32,0.664,0.665,10,-9.881,1,0.0282,0.00812,0.000114,0.149,0.53,123.95,209427,4
Give It Up,KC,1,3yDhZq8f17SmumVmEyCaRN,68,0.862,0.624,3,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,254240,4
Give It Up (turn It Loose),Tyrone Davis,3,711LK8KpaM6x6NM6mVDssL,18,0.839,0.542,1,-12.056,1,0.0352,0.293,6.99e-05,0.0708,0.965,115.651,259533,4
Give It Up Or Turnit A Loose,James Brown,1,5hyinpdAW0ov09P4Q2cert,42,0.698,0.722,11,-14.111,0,0.0508,0.0386,0.548,0.0919,0.776,114.847,370200,4
Give It Up To Me,Shakira Featuring Lil Wayne,2,0tCpHHqB9TepAwpFAxj6ZO,0,0.794,0.739,1,-8.385,1,0.0486,0.000225,0.847,0.0383,0.511,115.996,182067,4
"Give It Up, Turn It Loose",En Vogue,1,61vIGLnOsYaydUUKfJ9XC5,31,0.836,0.58,1,-8.778,1,0.0692,0.19,0.000271,0.0379,0.939,93.015,312040,4
Give It What You Got/Peace Pipe,B.T. Express,3,4dk6boaKpHvN4VyHc3Pegr,18,0.786,0.834,11,-6.438,0,0.0884,0.122,0.00444,0.0473,0.915,106.581,249320,4
Give Me A Reason To Be Gone,Maureen McGovern,7,4mahAIH1RYF6DFblTr3Sor,3,0.682,0.632,11,-7.533,0,0.0295,0.364,0.0,0.194,0.96,115.436,165947,4
Give Me A Sign (Forever And Ever),Breaking Benjamin,9,0faXHILILebCGnJBPU6KJJ,75,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,4
Give Me All Night,Carly Simon,6,1U3KVZbVXDqHt8ZRLrZSh0,22,0.611,0.565,0,-12.979,1,0.0253,0.0565,1.17e-06,0.28,0.688,107.413,261200,4
Give Me All Your Love,Whitesnake,4,3uBV7qO7PSMatjXySYy6eo,39,0.196,0.936,9,-6.401,0,0.113,0.000895,0.000109,0.0827,0.152,102.731,208133,1
Give Me An Inch,Ian Matthews,6,5s9yzpNXOq8A6LC5gAiO7B,26,0.356,0.171,7,-17.479,1,0.0336,0.834,0.0,0.142,0.412,90.395,166514,4
Give Me Back My Hometown,Eric Church,3,3MykNWa65IP2VN1Qa6B9yK,53,0.621,0.676,1,-7.808,1,0.0303,0.506,0.0675,0.0825,0.482,104.008,252493,4
Give Me One More Chance,Wilmer And The Dukes,7,0wIglMt220WW17OGWlU8aF,4,0.542,0.737,9,-6.825,1,0.0386,0.0717,0.000924,0.0511,0.853,127.68,139535,4
Give Me That,Webbie Featuring Bun B,2,0KGZzYTmH3lfpSKOcjnOkp,38,0.674,0.773,8,-6.002,1,0.288,0.00694,0.0,0.312,0.506,78.006,267720,4
Give Me The Keys (And I'll Drive You Crazy),Huey Lewis & The News,4,2YTrirCCoBrwQkKIXMWu1n,20,0.67,0.725,10,-13.207,1,0.0326,0.243,0.000322,0.132,0.914,135.672,277627,4
Give Me The Reason,Luther Vandross,5,4jwj7WcGHwNpG0ovatCbST,41,0.751,0.639,5,-11.497,0,0.0361,0.0849,0.000586,0.0763,0.875,140.004,285600,4
Give Me Time,Dusty Springfield,7,6duLDfk7RheKAup8VFt0P1,8,0.434,0.577,4,-7.578,0,0.0367,0.0486,0.0,0.227,0.352,95.469,187867,3
Give Me Tonight,Shannon,4,7B5Hc4wRrbXtPOcxXRarX0,41,0.635,0.829,9,-11.524,0,0.0581,0.00149,0.0111,0.184,0.613,118.207,367333,4
Give Me You,Mary J. Blige,6,2rOrfNp466dn28CP01eVCa,28,0.634,0.405,9,-7.773,1,0.0579,0.0316,5.2e-05,0.335,0.0398,109.953,305160,4
Give Me Your Love,Barbara Mason,3,3rNgQNJ8dFcTxabYUnFwXd,9,0.54,0.597,4,-12.315,0,0.0942,0.271,0.0,0.324,0.768,85.471,178400,4
Give Me Your Love,Nat King Cole,8,4RQxGQ97g4VQCxVWeFJJvS,14,0.217,0.254,10,-13.682,1,0.0363,0.94,0.0,0.378,0.284,175.169,129987,3
Give Me...A Reason,Buffy,7,4KazaC4HTYKJarG7jfaLYY,37,0.691,0.731,0,-9.675,1,0.0371,0.0079,1.11e-05,0.108,0.83,123.044,304160,4
Give My Love A Try,Linda Jones,9,1rei8ikFo7Zt6JPlDBW258,12,0.406,0.486,1,-9.826,0,0.0373,0.786,0.0,0.674,0.651,72.219,152133,4
Give Myself A Party,Don Gibson,4,7sdBNhIlZa44SWwVpnEu1E,13,0.707,0.317,7,-15.33,1,0.0345,0.843,0.0176,0.213,0.71,124.016,149800,4
Give Peace A Chance,The Peace Choir,5,3d9tYzrnsLs6Pa3IeZadtz,1,0.437,0.194,10,-10.919,1,0.0383,0.712,0.0,0.144,0.218,93.229,115000,3
Give Peace A Chance,Plastic Ono Band,1,5waa9MNixv8LTvb7I71V3x,42,0.468,0.913,1,-9.395,1,0.119,0.573,0.0,0.697,0.311,84.307,294347,4
Give The People What They Want,The O'Jays,4,2ROR4vROCM58XLVIoCUgbm,34,0.699,0.847,7,-6.035,0,0.249,0.0916,0.0,0.492,0.876,97.941,250800,4
Give To Live,Sammy Hagar,2,0R8vaqcl7316PnMAWFTSK3,44,0.423,0.63,2,-9.778,1,0.0312,0.0129,5.86e-06,0.0479,0.393,153.945,264093,4
Give Up Your Guns,The Buoys,8,0Cx5FW4aHi7WSD27o2B6PD,41,0.439,0.376,11,-17.228,0,0.0319,0.36,0.0452,0.203,0.626,131.495,256787,4
Give Us Your Blessing,Ray Peterson,6,4nE0cBkiJqScUgchTdvv4A,5,0.502,0.29,6,-16.107,0,0.043,0.765,0.0,0.428,0.454,107.233,169012,4
Give Us Your Blessings,The Shangri-Las,2,5MrBeFD9PY3pCyB9lfB6Ai,19,0.62,0.475,1,-10.075,1,0.05,0.815,0.000903,0.281,0.352,114.165,194560,4
Give You What You Want (Fa Sure),Chico DeBarge,7,2ZDxfuXmTIRCdXChbtHpW9,18,0.85,0.675,10,-7.915,0,0.0442,0.0107,0.0,0.0914,0.816,131.996,280040,4
Give Your Baby A Standing Ovation,The Dells,3,468bO2Lgk55gUGKZb143ks,32,0.429,0.764,4,-5.123,1,0.0994,0.367,0.0,0.504,0.707,137.01,274373,4
Give Your Heart A Break,Demi Lovato,1,3sP3c86WFjOzHHnbhhZcLA,71,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,205347,4
Given To Fly,Pearl Jam,2,3vL9lPWBuv0ZR3c5YmdhDl,60,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,238867,4
Given Up,Linkin Park,9,1fLlRApgzxWweF1JTf8yM5,74,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,189293,4
Gives You Hell,Glee Cast,3,7oN2q9L9YShc6weFVvnnxA,45,0.752,0.605,6,-5.569,0,0.032,0.0807,0.0,0.112,0.789,100.007,206667,4
Giving It All Away,Roger Daltrey,8,4oagIqqxeeT4ehp7YjsiYn,41,0.317,0.563,5,-6.209,1,0.0376,0.454,0.000284,0.202,0.225,83.561,207813,4
Giving Up,Donny Hathaway,8,0OjM5L6DlTQ6FWTZGFE183,32,0.361,0.202,1,-14.232,0,0.0324,0.728,6.52e-06,0.612,0.15,82.654,380467,4
Giving Up,Gladys Knight And The Pips,3,4pMyLyo6caIjfqWqA4SPLl,14,0.575,0.383,5,-8.1,0,0.0327,0.922,0.000672,0.197,0.469,77.44,185093,4
Giving Up On Love,Rick Astley,3,1ouqbtBFM6r79hX7MHP0Aj,33,0.687,0.707,7,-13.064,1,0.0548,0.0338,0.000264,0.0891,0.86,110.059,243800,4
Giving Up On Love,Jerry Butler,5,3VWU8fKtabZVoFa8oKSXKy,3,0.451,0.417,7,-12.104,0,0.03,0.941,0.0,0.321,0.61,90.591,156920,4
Glaciers Of Ice/Criminology,Chef Raekwon,4,0qldEqAtjaDY4Gfl4h8oS7,44,0.473,0.755,3,-6.281,0,0.364,0.00599,1.76e-06,0.367,0.468,199.943,320960,4
Glad Rags,Tennessee Ernie Ford,9,5tZGCT6F8hsBXly2LONIXi,0,0.682,0.743,7,-6.213,1,0.0434,0.873,0.00039,0.164,0.665,119.153,118227,4
Glad She's A Woman,Bobby Goldsboro,6,7vJtTE1k2wPaqRmzEJ84OK,8,0.134,0.364,6,-10.94,0,0.0315,0.548,0.000156,0.145,0.376,173.739,171933,4
Glad To Be Unhappy,The Mamas & The Papas,2,1Dw7FyvCJ21oENBoyG3dfn,31,0.629,0.579,6,-12.498,1,0.0526,0.693,0.0,0.363,0.826,109.946,102227,4
Glad You Came,Glee Cast,8,40xf41xM6NvGX0BUzpjYOQ,40,0.597,0.765,7,-5.831,0,0.223,0.425,0.0,0.111,0.391,126.857,194667,4
Glad You Exist,Dan + Shay,2,3oV2RVOmwdWdf9BmGS4Oad,65,0.741,0.499,11,-8.035,1,0.0356,0.23,0.0,0.125,0.692,103.96,144760,4
Glamour Boys,Living Colour,3,2XyU7gwELovG2Nqo9UYBGp,40,0.511,0.913,0,-4.379,0,0.0323,0.0273,0.00569,0.0864,0.856,121.451,220133,4
Glass,Thompson Square,8,1jhgT2iu9vcwQy0ukJ8fgW,39,0.576,0.524,1,-4.961,1,0.026,0.299,4.5e-06,0.13,0.263,75.963,231680,4
Glasshouse,The Temptations,3,0Nyq54pf1IrkPomVk4BUTE,16,0.84,0.687,10,-13.449,0,0.0389,0.0352,0.453,0.0484,0.963,127.702,234693,4
Glide,Pleasure,5,0f9Nl6xN9hDYW5mz4CekXs,34,0.717,0.82,11,-9.085,0,0.0404,0.00532,0.843,0.0583,0.962,117.795,388773,4
Glitter In The Air,P!nk,1,1M6dQ8MZQnYxjH8yZzswQt,55,0.514,0.255,5,-12.037,1,0.0283,0.898,0.000235,0.0994,0.298,99.851,227813,4
Global,Lil Baby,9,7cW1wHpSLYgKWzoWlOCPFJ,54,0.672,0.565,1,-6.504,1,0.441,0.106,0.0,0.113,0.313,163.827,169826,4
Glock In My Lap,21 Savage & Metro Boomin,1,6pcywuOeGGWeOQzdUyti6k,85,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
Gloria,The Doors,7,1b11chGCTSN26rsBt0WNYP,51,0.506,0.407,9,-12.478,1,0.0429,0.0508,4.14e-06,0.286,0.633,128.622,378480,4
Gloria,Them,7,1DKyFVzIh1oa1fFnEmTkIl,62,0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,156800,4
Gloria,Enchantment,2,6v3Rv4R2OCseryFeLzux7C,37,0.377,0.544,6,-7.051,1,0.0312,0.271,1.37e-06,0.281,0.333,112.908,336600,4
Gloria's Theme,Adam Wade,7,7C78szUMd0s1VKmrwada3n,0,0.166,0.22,5,-15.353,0,0.0311,0.875,5.94e-06,0.118,0.168,63.347,172440,3
Glorious,Macklemore Featuring Skylar Grey,4,6Iocm6VMu6bVNYwiDoyQFW,69,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,238693,4
Glory,Common & John Legend,4,4S3MbkkwggLAe9T8xqC6K4,1,0.582,0.357,9,-9.812,0,0.0377,0.821,0.0,0.084,0.359,82.929,274756,4
Glory And Gore,Lorde,6,60jI0JgMLLj1VggHJVhtRs,63,0.689,0.377,1,-8.761,1,0.0397,0.285,0.0,0.268,0.294,143.946,210738,4
Glory Bound,The Grass Roots,3,5WpywiQc0u9xhBnD0pjAOQ,17,0.551,0.74,6,-8.338,0,0.0297,0.131,1.14e-06,0.426,0.609,126.866,153853,4
Glory Glory,The Rascals,5,0td5EfZGjerFykMFRrBklN,5,0.66,0.829,10,-7.664,1,0.0277,0.0286,9.38e-05,0.0734,0.968,123.919,209533,4
Glory Of Love,Otis Redding,5,7z9pYu5SvnPthpKNcjUtka,36,0.58,0.17,10,-14.567,1,0.0421,0.754,2.28e-06,0.11,0.529,144.893,169907,4
Glory Of Love,Don Gardner And Dee Dee Ford,7,5LL87PJwawxXLLT0obIg1w,0,0.454,0.708,7,-9.887,1,0.0513,0.935,0.00102,0.0967,0.48,75.711,151773,4
Glory Of Love,The Roommates,4,2f6s89LHeGIcX0ygUH9sT3,1,0.531,0.395,5,-7.991,1,0.0273,0.694,3.66e-06,0.0901,0.74,110.662,126693,3
Glow,Drake Featuring Kanye West,5,5KnML8Brn9wRMgWC2MAhuB,51,0.498,0.179,2,-15.148,1,0.0303,0.694,0.829,0.108,0.0759,118.185,168000,4
Glycerine,Bush,2,7wpYSigAhQeZp3cdsMQ3Af,65,0.437,0.337,5,-11.439,1,0.0326,0.0371,0.000946,0.0981,0.0784,114.239,266493,4
Gnarly,Kodak Black Featuring Lil Pump,8,40Rpg3LkZwwzuHJ3GdjMma,55,0.764,0.784,10,-4.003,0,0.0833,0.469,0.0,0.123,0.51,144.981,186403,4
Gnat,Eminem,5,6cS9PmLky2NhLOhpIsUlow,67,0.835,0.869,10,-4.582,0,0.27,0.248,0.0,0.462,0.82,140.945,224656,4
Go,Asia,4,4VvhBlbxOSyf3FybLjcnOm,32,0.472,0.922,0,-7.877,0,0.0553,0.245,0.026,0.368,0.463,132.218,246760,4
Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,6,6eJBihAzTWRxvvjJWuRQXM,48,0.618,0.731,7,-5.181,1,0.0321,0.0714,5.05e-05,0.421,0.352,116.008,263800,4
Go Ahead And Cry,The Righteous Brothers,2,1f6JxG6MNzILprLk4PNdi8,21,0.393,0.39,5,-10.984,1,0.0323,0.758,0.0,0.185,0.438,110.55,155667,4
Go Away,Lorrie Morgan,8,1A0ztUdCDMZjIeeJjXLgDL,18,0.616,0.709,2,-5.824,1,0.0358,0.113,0.0,0.361,0.556,107.528,169333,4
Go Away From My World,Marianne Faithfull,8,6a1gog9IQJ3jMaHhdIaBE0,7,0.466,0.332,3,-13.421,1,0.0283,0.151,0.0,0.108,0.311,140.035,153333,4
Go Away Little Girl,The Happenings,1,4IY7Fc1GuYtqXqIT46vrzK,26,0.461,0.46,9,-10.181,0,0.0322,0.653,0.0,0.307,0.766,132.878,137707,4
